Reference,Order Value,Group
562769,1492,1
579865,1492.68,1
541867,1493.3,0
571941,1493.4,1
543253,1493.75,1
574324,1494,0
551959,1494.35,0
550184,1494.53,1
549552,1495.44,1
560180,1495.68,1
579489,1495.8,1
540167,1496.04,1
579285,1496.4,0
563910,1496.4,1
543642,1496.5,0
547654,1496.88,1
542213,1497.3,0
581068,1497.42,1
570877,1497.6,1
552491,1498.2,1
565202,1499.37,1
538656,1501.2,1
555511,1501.62,1
555004,1502.55,0
538996,1502.9,1
570089,1503.04,0
566256,1504.57,1
569404,1504.8,0
553749,1505,1
575847,1505.1,0
564440,1506.16,1
545319,1506.32,0
580259,1506.96,1
558341,1507.74,1
563897,1507.9,1
543005,1508,1
563199,1510,1
544335,1511.25,1
559045,1515.06,1
572678,1515.54,0
541409,1516.4,0
558181,1516.46,1
554915,1518,1
539489,1518.3,1
553932,1518.4,0
567309,1519.8,1
581572,1520.4,1
538678,1521.96,0
578933,1523,0
545912,1525,0
539629,1525.2,1
552639,1525.5,0
580830,1526.28,1
541294,1526.4,1
554077,1526.7,0
561190,1527.06,1
544813,1528.65,1
553421,1528.8,0
553040,1529.64,0
560858,1530,0
559363,1530.05,0
556891,1530.32,1
558458,1533,0
552307,1535,0
556128,1535.02,1
559255,1536,1
549936,1536.55,1
537407,1536.8,1
570602,1537.86,1
556811,1538.16,1
578107,1538.16,0
555119,1538.4,0
544066,1539,0
562595,1539.18,0
552243,1539.76,0
550764,1540.5,1
542872,1540.8,0
555695,1541.1,1
559745,1541.13,1
561385,1542.24,1
543485,1543.05,1
574917,1544.96,0
559143,1545.36,0
552376,1546.6,1
557859,1547.85,0
545155,1549,0
574017,1549.8,0
550965,1549.8,1
581429,1550.67,1
561697,1551.2,0
563247,1551.6,1
560272,1553.35,1
554492,1553.42,0
539286,1553.8,0
537404,1554.96,1
556965,1555.2,0
553674,1557.7,1
578631,1557.9,1
572315,1558.35,1
565121,1559.4,0
537809,1560,1
541474,1560,1
544439,1560.16,1
554510,1560.6,1
548665,1562,0
566769,1562.1,0
553726,1564.08,1
565644,1566.24,1
544199,1568.16,0
547844,1569.4,1
558479,1569.4,1
574279,1569.54,1
555356,1569.6,0
562125,1570.5,1
547890,1571,0
567176,1571.13,0
556235,1572.5,1
563846,1573.2,0
565757,1573.52,0
562790,1575,1
540521,1575.6,1
558524,1576.68,1
564380,1577.68,0
548911,1577.95,1
571277,1578.5,1
568342,1579.5,1
568148,1580,1
546688,1580.1,1
553884,1580.61,1
552860,1580.95,0
551543,1581.8,1
580763,1582.08,0
568382,1582.86,1
558561,1583.4,0
563684,1584,1
566448,1584,0
539077,1584.15,0
542712,1584.7,0
578111,1585.64,1
548696,1586.4,1
543243,1587.1,1
545323,1587.3,1
553484,1587.6,1
552846,1587.75,1
573371,1587.96,0
557131,1588.8,0
552238,1589.28,0
547639,1590.3,1
574586,1590.6,0
551343,1590.68,0
581432,1591.2,1
557270,1591.68,1
580529,1591.68,1
543914,1592.06,1
560421,1592.49,1
539094,1593.15,0
570216,1593.6,0
550054,1594.32,0
573383,1594.95,1
563726,1595.72,1
554787,1596.96,1
542614,1597.05,1
569690,1597.5,0
568672,1597.68,0
540537,1598.22,0
550282,1599.2,0
576514,1599.52,1
561038,1601,1
577572,1601.55,1
576182,1601.6,1
580166,1602.84,0
574013,1603,0
567914,1603.2,1
561021,1603.69,0
577860,1604,1
545601,1604.2,0
551886,1604.26,0
546526,1604.4,0
572892,1607.4,1
569515,1608.92,0
565241,1609.12,1
547080,1609.5,1
554919,1611,1
570018,1611,0
575125,1611,1
581017,1611.2,1
549243,1611.6,1
553835,1612.5,1
561800,1613.94,1
558644,1614.05,1
569106,1614.15,0
558555,1614.6,1
572308,1615.38,0
579518,1615.98,0
546001,1616.68,1
545470,1616.99,1
574307,1617.5,0
546914,1618.05,0
569869,1620,1
577841,1620.24,1
542596,1621.2,0
576239,1621.5,1
578853,1622.91,0
577726,1624.7,1
568171,1626.04,1
579678,1626.24,0
548549,1627.92,1
556019,1628.8,1
552881,1629.44,1
553753,1629.6,1
540274,1633,0
554264,1633.8,1
536403,1634.45,0
569921,1635.6,1
545425,1637.01,0
536848,1638,1
554711,1638,1
552968,1640.34,1
574944,1642.08,0
578058,1642.24,0
545341,1642.5,0
551259,1642.5,0
557307,1642.56,1
564839,1643.31,1
580460,1645.16,1
568916,1645.18,1
568229,1645.8,1
549920,1645.8,1
556720,1646.4,0
558108,1646.4,0
578810,1646.4,1
543646,1647,1
545311,1647,1
563942,1647.1,0
578634,1648.36,1
544779,1648.5,1
554718,1649.9,0
561202,1651.86,1
580688,1652.06,1
553416,1652.4,0
580693,1652.4,1
550818,1652.64,0
538679,1653.08,1
547573,1654,1
540630,1654.9,0
574050,1655.71,1
536567,1656.6,1
540153,1656.6,0
575131,1657.5,0
565937,1657.76,0
577091,1658.08,1
565936,1658.88,1
550498,1659.45,0
542375,1660.8,0
566242,1661.4,0
576392,1662.12,1
576349,1662.9,1
564821,1665.13,0
553197,1665.36,0
549046,1666.8,0
580515,1666.96,0
559905,1667.88,0
551951,1668,1
540059,1668.48,1
577105,1668.52,0
545752,1669.44,1
568409,1669.53,0
559359,1669.8,1
550160,1670.12,1
565153,1670.76,0
577019,1672,1
565309,1672.8,1
579834,1672.8,1
578820,1675.04,1
543591,1675.52,0
581424,1675.8,0
571258,1677.1,1
538216,1678,0
577209,1678,0
556878,1679,1
546122,1679.3,1
537601,1679.58,1
544447,1679.6,1
539351,1680,0
571903,1680.1,1
575586,1680.48,1
536681,1680.84,1
579712,1681.5,0
541436,1683.4,0
537817,1683.4,1
561120,1684.8,0
543179,1686.09,1
579269,1686.72,0
575674,1686.96,1
546328,1687.17,1
546329,1687.17,1
542355,1687.5,0
546153,1687.5,1
561199,1687.5,0
572338,1687.5,0
543668,1689.6,1
569631,1689.6,0
558922,1690,1
550821,1690.5,1
575191,1690.56,1
573483,1690.96,0
576616,1692,1
544838,1692.8,1
542723,1693.2,0
545051,1693.35,0
544929,1696,1
570280,1699.2,1
552064,1699.2,1
543256,1699.55,0
541984,1700.34,0
572392,1700.5,1
538688,1702,1
540401,1702.4,1
568693,1702.72,1
553916,1703.16,1
551172,1704.96,1
544919,1705.2,1
562967,1705.44,1
571064,1707.5,1
541610,1707.75,0
553706,1708.68,1
557748,1708.8,0
570859,1708.84,0
561191,1710,0
567922,1710.39,1
552062,1710.44,0
567512,1710.8,1
569948,1710.8,1
539298,1711,1
567826,1711.71,1
565679,1712.1,0
538106,1712.28,1
539423,1714.35,1
543291,1715.04,1
548326,1715.28,1
550187,1718.25,1
572869,1718.4,1
557256,1720,1
541884,1721.4,1
569561,1722,0
580045,1723.02,1
536663,1723.8,0
541981,1726.2,1
541428,1727.8,0
579453,1728.9,0
555535,1730.4,1
575660,1730.52,1
555159,1731.05,1
567239,1731.2,0
552184,1731.28,1
574695,1732.06,1
538409,1733.96,0
567160,1734.7,1
537053,1736,1
572132,1737.58,0
543529,1737.75,1
544592,1738.1,1
546310,1739.4,1
547089,1739.43,0
580525,1740,1
553909,1740.6,0
572868,1741.93,0
550364,1742.4,0
543169,1744.96,0
538864,1745.1,1
575961,1745.28,0
552011,1745.3,0
549581,1748.73,0
578313,1748.79,1
579670,1749,1
572812,1750.15,1
573425,1750.41,1
565842,1750.68,1
543539,1750.7,0
547222,1751,1
548242,1751.4,1
564307,1751.95,1
545237,1753.29,1
538366,1753.4,0
554421,1753.54,1
576661,1754.28,1
556024,1754.5,1
558612,1755.36,0
538157,1755.6,0
544189,1756.8,0
577833,1757.4,0
563033,1757.88,1
557620,1758.54,1
556795,1758.82,1
555242,1759.12,0
541873,1764,1
574942,1766.48,0
540851,1767.3,0
543807,1769,1
566425,1769.14,1
566063,1770.24,1
538596,1771.2,0
543284,1771.45,0
571706,1772.32,0
538190,1772.4,0
551159,1774.8,1
570503,1776.45,1
545069,1776.6,0
546776,1777.44,0
547986,1777.5,0
568469,1777.95,1
553170,1778.04,1
550357,1779.05,0
555720,1779.89,1
538107,1780,1
575968,1780.2,0
577084,1780.2,1
545426,1780.22,1
548314,1780.24,1
577065,1780.8,1
557295,1784.79,1
566718,1785,1
577515,1785.24,1
537433,1787.04,1
572077,1788,0
537804,1788.72,1
551413,1789.2,1
575582,1790,1
559944,1790.1,0
558572,1790.4,1
576567,1791.72,1
546524,1792.35,0
552890,1793.53,1
542899,1793.75,1
568648,1794,1
575604,1794,1
571225,1796.34,1
560182,1796.55,1
565778,1796.55,1
576558,1796.64,1
547713,1796.7,0
544898,1798.5,1
580535,1799.12,0
563181,1800.48,1
537619,1802,1
579257,1802,1
553655,1802.65,1
560109,1804.68,1
578273,1806.09,0
544816,1806.72,1
538176,1808.8,1
557065,1809.48,1
536738,1811.04,1
573629,1811.55,0
572297,1811.7,0
548468,1811.95,1
573125,1812,1
575738,1812,0
556084,1812.2,1
547819,1813.14,0
552284,1813.82,1
576356,1814.72,0
570267,1814.75,1
574943,1814.88,0
543351,1815,0
546533,1815.44,1
572674,1815.98,1
551856,1816.32,0
572888,1816.56,1
560988,1816.6,0
548635,1818.64,0
552198,1819.8,0
542230,1819.8,0
580662,1820.3,1
569204,1821.63,1
572453,1822.15,1
552327,1822.8,1
565749,1822.8,0
564038,1824.3,1
557023,1825.85,0
539445,1827.36,0
560252,1828.17,0
577528,1828.26,0
546110,1828.8,1
539747,1828.96,1
556253,1830,0
576606,1831.2,1
560362,1831.26,0
580607,1831.44,0
557622,1833.11,0
568658,1835.12,1
542715,1835.4,0
578825,1836.48,1
559938,1836.8,1
543373,1837.68,1
563255,1837.92,1
572122,1838.4,1
580760,1839.54,1
578699,1839.76,1
555359,1840.08,1
580661,1840.16,0
568921,1840.5,1
551618,1840.7,0
545441,1840.78,0
548553,1840.96,0
536604,1841.1,1
579939,1842.3,1
551437,1843,0
569108,1843.2,0
577098,1843.4,1
562351,1843.5,1
546316,1844.1,1
569003,1844.58,0
577857,1844.64,0
560089,1846.08,0
551197,1846.2,1
556062,1846.8,0
537429,1846.88,0
560839,1847.82,1
543739,1848,1
574016,1848.28,1
549353,1851,0
570289,1851.3,1
566818,1851.84,0
540862,1851.85,1
567175,1852.8,0
577168,1852.8,0
540475,1852.9,0
539858,1853.04,0
537158,1853.3,1
566050,1853.6,1
554086,1853.7,1
559206,1854.09,0
549320,1854.4,1
539254,1855.44,0
572048,1857.6,0
549830,1857.63,0
549990,1858.4,1
544440,1859.2,0
563368,1860.6,1
554705,1861.02,1
558747,1862.42,0
560443,1862.44,0
566731,1863.1,0
570028,1863.32,0
545708,1863.52,1
542907,1863.75,1
580047,1864.45,1
577097,1864.8,0
537605,1865.24,1
573900,1866.2,0
561031,1866.36,1
537895,1866.68,1
568688,1867.52,1
549468,1867.86,1
545046,1868.8,0
579123,1868.8,0
554954,1871.37,1
576845,1872.2,0
581252,1872.22,0
554683,1872.39,0
559508,1872.6,1
576398,1872.95,1
548489,1873.08,1
547406,1873.5,0
561467,1873.95,0
574935,1874.4,0
577335,1875.14,1
540180,1875.44,0
557948,1875.75,0
556064,1875.87,1
537592,1876,0
544938,1876.2,0
537760,1877.26,1
580112,1877.36,1
538753,1879.1,1
550291,1879.1,1
564542,1879.68,0
549442,1880.88,0
567455,1881.36,0
549594,1881.6,1
562523,1882.4,1
536802,1882.5,1
540991,1883.4,1
577170,1883.75,1
538535,1884.9,0
539007,1884.96,1
550560,1885.1,1
541837,1886,1
542149,1886.4,0
555491,1887.6,0
540794,1888,1
576573,1889.24,0
539418,1889.28,0
543801,1890.2,0
552657,1890.28,1
571430,1890.7,1
576874,1890.85,1
548608,1891,0
577905,1891.2,1
546006,1891.4,1
551879,1891.5,0
544405,1892.5,1
539454,1893.54,0
572856,1894.05,1
574754,1894.1,1
541836,1894.5,0
576772,1895.5,0
579506,1895.67,1
557261,1896.25,0
569666,1896.3,0
542990,1896.4,1
547486,1896.96,0
576396,1897.26,0
537223,1897.5,1
547911,1899,0
571555,1899.52,1
538785,1900,1
544317,1901.9,0
557306,1902,1
574716,1902.6,0
545638,1903.15,0
537298,1903.5,1
550535,1903.68,1
572298,1904,0
575916,1906.05,1
560868,1907.16,1
539831,1907.64,1
552342,1908,1
558480,1908.9,1
562603,1908.96,1
570415,1909.2,0
547371,1909.6,0
567522,1910.4,0
540175,1910.4,1
544308,1911,1
568216,1912.64,1
580984,1912.64,1
548509,1913.6,1
546996,1913.76,0
562842,1914,1
538063,1914.24,0
560235,1915.14,1
547570,1916.75,0
552859,1916.94,0
565250,1917.3,1
545686,1918,1
566047,1919.4,0
542673,1919.5,1
545076,1919.82,1
571662,1919.97,1
579148,1920.8,1
559041,1920.96,0
554146,1921.5,1
552855,1921.92,0
563738,1922.41,1
556572,1923.04,0
540770,1923.25,1
550003,1923.29,0
541860,1923.48,1
553881,1923.84,1
545670,1924,1
546763,1924,1
559821,1925,1
545233,1926,1
543396,1926.32,0
556465,1927.59,0
568552,1928.52,1
563333,1928.61,0
551874,1929.18,1
540481,1929.82,0
572871,1930.39,0
549297,1930.5,1
553200,1930.5,0
579159,1930.95,1
581335,1931.92,1
560713,1932,1
573279,1932.32,0
561045,1932.48,0
575689,1933.36,1
563431,1934.5,0
562778,1935,1
553727,1936.17,0
563506,1938.51,0
574082,1939.08,0
566175,1942.72,0
557317,1942.8,0
574557,1944,1
566868,1945.4,1
543002,1945.82,1
570769,1946.2,0
536386,1947,1
553979,1947,0
542242,1947.5,1
555733,1948.64,0
547041,1950,0
543359,1950,0
568492,1950.3,1
574035,1950.6,0
547245,1950.72,0
551294,1951.44,1
570475,1951.78,1
568219,1952.72,1
579189,1953.6,0
568588,1953.6,0
550156,1956,1
564146,1956,1
544195,1956.4,1
558718,1956.64,0
578855,1956.9,0
541835,1957.2,1
553765,1961.25,1
576914,1961.28,0
579183,1962.24,1
537879,1962.8,1
545704,1963.05,1
542568,1963.1,1
538181,1963.3,1
563011,1963.74,0
571301,1964.16,1
542412,1964.3,1
552371,1964.6,1
569537,1964.7,0
561670,1964.7,1
549564,1965.6,0
580208,1965.6,0
561700,1966.8,0
568585,1966.9,0
557951,1967.93,0
554865,1969.24,1
575147,1969.8,0
543125,1970.1,1
540093,1972.1,1
560791,1973.72,1
574592,1974.32,1
561201,1974.6,1
577646,1975,0
556188,1975.6,1
559005,1977.06,0
564737,1977.5,0
572682,1977.76,0
540166,1980,0
548542,1980,1
551185,1980,1
577125,1980.9,0
557518,1981.98,0
557134,1982.4,1
575217,1983,1
563938,1983.4,1
556539,1983.8,1
537847,1984,0
562435,1984.92,0
557407,1985.05,0
544408,1985.38,0
550121,1985.6,0
573272,1985.76,0
556044,1986.45,0
541521,1987.83,1
574948,1988,0
557769,1988.7,0
572104,1988.75,0
568199,1992.25,0
562565,1992.5,1
537226,1993.48,0
548546,1993.92,0
563014,1995,1
578835,1996.86,0
554091,1998.48,1
551980,1998.5,0
553382,1998.72,0
552312,1999.4,1
562777,2000,1
568549,2001,1
553887,2001.7,1
581110,2002.5,1
575906,2005.28,1
559656,2009.7,0
573531,2010.56,0
575745,2010.8,0
542587,2010.96,0
555521,2010.96,0
553829,2012.1,1
543647,2012.34,1
553095,2013.08,1
553683,2013.74,1
541087,2013.75,0
541853,2014,1
546235,2014.8,1
568542,2015.1,0
573442,2015.1,1
544178,2016,0
541113,2016.9,1
574052,2017.53,0
536577,2017.6,1
552696,2018.56,0
562152,2018.8,1
566248,2018.88,0
560975,2020,1
556230,2020.14,0
547373,2023,1
570332,2025.2,1
558865,2025.36,1
580088,2027.2,1
548196,2028.6,1
570281,2028.96,0
554969,2029.86,0
551822,2030,0
541357,2031.3,0
551860,2031.36,0
537617,2032.24,0
537257,2032.9,1
566927,2033.1,0
545164,2033.5,1
540479,2034,1
552838,2035.5,0
559877,2035.74,1
579679,2035.8,1
559098,2036.16,0
561387,2036.28,1
565741,2036.88,0
570697,2039.31,0
545038,2041.26,0
549584,2042.81,1
538364,2043.8,1
538185,2044.8,0
579495,2044.8,1
581107,2046,1
547787,2047.5,1
564819,2047.71,0
550635,2048.28,1
558247,2048.5,0
571302,2049.18,1
578948,2049.3,0
556782,2050.48,1
559861,2052.02,1
579464,2052.96,1
548820,2053.07,0
568390,2053.78,1
573069,2054.22,0
542386,2054.4,0
573906,2055.2,1
538204,2055.24,0
574715,2055.3,1
555646,2055.52,0
552197,2056.56,0
579439,2056.8,0
560103,2058.13,0
537523,2058.75,0
538032,2059,0
555101,2059.2,0
576642,2061.4,1
552891,2061.6,1
575480,2061.7,1
576829,2066.52,0
566730,2066.61,1
536385,2067,0
545431,2067.2,0
556998,2068.8,1
542411,2069.1,0
579252,2069.28,0
546035,2069.48,0
561706,2071.3,1
545316,2072.88,1
560108,2074.8,1
549926,2075.76,0
580738,2076,1
541812,2076.32,1
567144,2078.4,1
540857,2079,1
564744,2079,1
560042,2082.08,1
545684,2082.4,1
537743,2083.25,1
571434,2083.76,1
555527,2084.15,1
556827,2084.64,0
558996,2084.72,1
540800,2085.72,0
552033,2086.24,0
565792,2086.56,1
550916,2087.45,0
580690,2088.4,0
567957,2089.62,1
572454,2089.8,0
542214,2091.32,0
539946,2091.6,0
543446,2092,0
553191,2093,0
549308,2093.04,1
561705,2093.04,1
537758,2093.32,0
538850,2094.5,0
577525,2094.75,0
576384,2095.74,1
580646,2096,0
560186,2096.01,1
570634,2097.9,1
543007,2100,0
543650,2100,1
545070,2100,0
563947,2100.42,0
551944,2105.28,0
560392,2107,0
542865,2107.15,1
555918,2107.38,1
550007,2108,1
554085,2109.36,1
560229,2110.14,1
577784,2110.92,1
550670,2111.34,1
547099,2111.4,0
576693,2112,0
539105,2112.78,1
561032,2112.96,0
553316,2113.97,0
562599,2114.84,1
552557,2115,0
562044,2116.29,0
546733,2116.8,0
546734,2116.8,1
541963,2116.95,1
574045,2117,0
547835,2119.05,0
567488,2119.2,1
577489,2122.05,1
555632,2122.4,0
537335,2123.2,0
538005,2124,1
555003,2124.2,1
552448,2125.05,1
537246,2125.3,0
556464,2125.44,0
579667,2126.28,1
552952,2130.81,1
539491,2131.18,1
576789,2132.04,0
570790,2132.1,1
550131,2134.08,1
565441,2134.08,1
580028,2134.35,1
572768,2134.52,0
566334,2135.64,1
549852,2136,1
554031,2136.05,0
555592,2137.08,1
544689,2138.4,0
542388,2138.4,1
558994,2140.32,1
563576,2140.38,1
536586,2140.6,1
542098,2141.4,1
545181,2142.25,1
542597,2143.89,1
545712,2144.25,1
549273,2144.8,1
538860,2145,1
555581,2145.42,1
546402,2146.2,1
563847,2146.33,0
552551,2146.42,0
537205,2147.16,1
576775,2148,0
581096,2148.28,0
547029,2148.3,0
581004,2148.72,0
545711,2148.96,0
546832,2150.28,0
546163,2151.18,0
553176,2154.6,0
554379,2155,0
552954,2155.62,0
548631,2156,1
565328,2156,1
560277,2156.22,0
548869,2158,0
543823,2160,1
568509,2160,1
563300,2160.4,1
563843,2161.44,1
552779,2162.93,0
551854,2163.2,1
568391,2163.2,1
580033,2163.2,0
550524,2164.8,0
579674,2166.6,1
562718,2167.2,1
541227,2168,1
558627,2168.46,1
575302,2168.84,1
541252,2169,1
554121,2169.05,1
562332,2170,0
548401,2171.2,0
544642,2172.5,0
569661,2173.41,1
580029,2173.5,0
553188,2174,1
543630,2175.44,1
561056,2176.8,0
539435,2177.5,0
567506,2180,0
569840,2182.4,0
545883,2182.5,1
542989,2182.54,1
544794,2183.16,0
573583,2183.28,0
550287,2184.16,1
561075,2184.28,0
546510,2184.96,1
576571,2186.12,1
569923,2187.64,0
574933,2188.8,0
560266,2191.2,0
551395,2192.08,1
544353,2193,1
549286,2194.2,0
569519,2195.2,1
552293,2197.8,1
569258,2198,1
573110,2198.16,1
553499,2198.3,1
577299,2199.15,0
546011,2199.6,1
558031,2199.65,1
568235,2201.62,1
546263,2201.8,1
551528,2201.95,0
563231,2202.02,1
541800,2202.15,0
561646,2202.24,0
565220,2205,0
542711,2205,0
569325,2205.12,0
543199,2205.42,0
537467,2205.75,1
562373,2209.9,1
577697,2211.86,0
548455,2212.72,0
545222,2213.7,0
562112,2214.3,0
581008,2215.2,1
570411,2215.58,1
536977,2216.4,1
542153,2217.6,0
538800,2218.8,0
565211,2218.86,1
558030,2219.18,0
560442,2220.12,0
564369,2220.8,1
550974,2221.38,1
544582,2221.8,0
574011,2223,1
565676,2224.94,0
567513,2226,1
578361,2226.42,0
556088,2231.82,0
577852,2232,1
544183,2232.24,0
571443,2232.44,1
571849,2232.96,1
575601,2233,1
559313,2235.9,1
538671,2237.4,1
574916,2237.88,0
556814,2238.56,0
578071,2238.72,0
537130,2240,1
544395,2240.25,1
551988,2241.12,1
563689,2241.4,0
559035,2243.16,0
544799,2243.36,1
578098,2243.49,0
551844,2244.8,0
550629,2245.44,0
567460,2247.32,1
580091,2247.84,0
552451,2249.52,1
539297,2249.6,1
550157,2249.94,1
554122,2250.6,0
557667,2251.34,1
556118,2251.5,1
569386,2252.64,1
564713,2253.36,1
553918,2255.76,0
543669,2256,1
552211,2260.16,1
554116,2260.96,1
552037,2262,1
564534,2262.58,0
538151,2263.2,1
571246,2265.7,1
561801,2265.94,1
538942,2267.23,1
541962,2267.75,0
543272,2269.2,1
536602,2269.44,1
563622,2271.2,0
557896,2274.27,1
577338,2275.5,1
538211,2277,1
546135,2277,1
552263,2277.15,1
581095,2277.6,1
573006,2278.08,0
559355,2279.76,1
555017,2280.15,0
551566,2280.95,1
580631,2281.4,0
539267,2281.5,1
537215,2282.04,1
536556,2282.65,1
579457,2283.04,0
547105,2283.12,0
542207,2283.84,0
580777,2284.75,1
557008,2286.2,0
572666,2286.84,0
580104,2287.04,1
574831,2287.3,0
556239,2288.05,1
575890,2288.88,0
569664,2289.6,0
564188,2289.84,0
560284,2290.06,0
547491,2290.8,1
546860,2290.86,1
578285,2291.83,0
546668,2291.9,1
577487,2292.84,0
543833,2293.6,0
579249,2294.4,0
546521,2294.5,0
537462,2296.2,0
548156,2297.1,1
545680,2299,0
537799,2299,1
549537,2299.15,0
561241,2299.5,0
541270,2301.75,0
560999,2301.84,0
567768,2302.56,0
577537,2303.76,1
536570,2303.94,0
540782,2304,1
580684,2304.12,1
553740,2305.55,0
544798,2306.8,1
549719,2307.2,1
544068,2307.63,0
536795,2309.4,1
568368,2309.45,1
558933,2310.16,0
557121,2310.4,0
550990,2310.84,1
540855,2312.48,0
547695,2314.34,0
574470,2315,0
571725,2315.04,0
545342,2316.25,0
554081,2316.6,0
543924,2317.95,0
547885,2318.8,1
567966,2321.4,0
563206,2322.52,1
550723,2322.75,1
548707,2324.1,0
544697,2325.6,1
553520,2326,1
563155,2326.83,0
548315,2327.4,1
549557,2328.09,0
551851,2330,1
542130,2334.42,1
576390,2335.2,1
550255,2335.74,1
538203,2337.4,1
563196,2337.72,1
572126,2339.04,1
554818,2340.8,1
536559,2341.35,1
560500,2341.56,1
575080,2341.92,1
547057,2343.6,0
554484,2344.68,0
547065,2348.9,0
573168,2350.46,0
563949,2352.9,1
559315,2353.3,0
562109,2353.52,1
553342,2354.67,0
557974,2355,1
566452,2355.81,1
539628,2357.76,1
578318,2358,0
580265,2358.24,0
580109,2358.4,0
566422,2359.14,1
553204,2359.7,1
574535,2362.15,1
543009,2363.14,1
579339,2363.56,1
576064,2363.94,1
563030,2364.12,1
556114,2364.47,0
543393,2365,0
579509,2365.04,1
540416,2365.26,1
546924,2368,1
536793,2369.5,0
551501,2370.16,0
578009,2371.04,1
557410,2371.68,1
578830,2371.75,1
546757,2373.3,1
568870,2374.05,0
563259,2375.52,0
569373,2378,0
550218,2378.8,0
565565,2379.66,0
537040,2380.8,0
574528,2380.8,1
574910,2381.06,0
561858,2381.12,0
554362,2381.34,1
562776,2381.75,0
543454,2382,1
567692,2382.21,0
537359,2383.2,1
565418,2384.52,0
537134,2385.03,1
570695,2387.28,1
541011,2387.65,1
559306,2387.84,1
563103,2387.98,1
580280,2390.3,1
558554,2390.4,0
565684,2390.4,1
567657,2390.85,1
578059,2391.2,0
573334,2392.74,1
580144,2392.75,1
567134,2392.92,1
572733,2393.6,0
564544,2394.54,1
563694,2397.5,0
554570,2397.5,1
551883,2399.04,1
556116,2399.32,0
552644,2399.6,0
552182,2400.3,0
570269,2400.55,1
561078,2401.7,0
550539,2403,1
572107,2403.44,0
552410,2403.74,1
546103,2404.36,0
565438,2404.71,1
541659,2405.35,1
567960,2405.48,1
570098,2405.92,0
539220,2406,1
536832,2406.4,1
567311,2406.8,1
579922,2409.24,1
542377,2410.4,1
552059,2411.1,1
539422,2411.15,0
576663,2411.28,1
581186,2412,1
576380,2412.7,0
564906,2414.38,1
560731,2415.84,0
581101,2416.05,0
538857,2416.05,0
542995,2416.42,0
555843,2417.38,1
536847,2417.58,1
545165,2418.45,1
579332,2418.66,0
543398,2419.2,1
567508,2419.2,1
542598,2420.05,1
545224,2420.9,1
546036,2421.9,0
538910,2421.95,0
581485,2422.5,1
577985,2423.07,0
551730,2424.18,0
562569,2424.2,0
546386,2425.15,0
575743,2425.26,0
544941,2426.4,1
544905,2427.6,1
561860,2428.53,1
541427,2430,1
575710,2430,1
549628,2430.24,0
565325,2430.4,0
560190,2430.9,0
563212,2433.2,0
581253,2434.6,0
580676,2435.4,1
536529,2435.8,1
